US1NYKN0025  40.6846  -73.9867    5.5 NY BROOKLYN 3.1 NW                             
US1NYLV0001  42.5321  -77.7554  462.1 NY DANSVILLE 3.6 WSW                           
US1NYLV0002  42.9186  -77.7437  190.5 NY AVON 0.5 NNE                                
US1NYLV0005  42.5680  -77.6790  458.7 NY DANSVILLE 1.0 ENE                           
US1NYLW0001  43.5777  -75.3512  296.0 NY PORT LEYDEN 0.7 SW                          
US1NYLW0002  44.0936  -75.3653  285.9 NY HARRISVILLE 4.7 SSW                         
US1NYLW0003  43.5754  -75.4464  501.7 NY CONSTABLEVILLE 1.2 NW                       
US1NYLW0005  43.8862  -75.4284  241.7 NY BEAVER FALLS 0.1 SW                         
US1NYLW0009  43.6996  -75.4104  297.8 NY GLENFIELD 0.9 SSW                           
US1NYLW0010  43.9831  -75.3675  317.0 NY CROGHAN 6.2 N                               
US1NYLW0012  43.7592  -75.2998  390.4 NY CHASES LAKE COOP                            
US1NYMD0001  42.9167  -75.9000  420.6 NY CAZENOVIA 2.6 WSW                           
US1NYMD0002  43.0861  -75.6607  133.2 NY ONEIDA 0.7 NNE                              
US1NYMD0005  43.0717  -75.7560  166.4 NY CANASTOTA 0.9 S                             
US1NYMD0008  43.1383  -75.8703  120.1 NY LAKEPORT                                    
US1NYMD0009  42.7398  -75.5520  329.2 NY EARLVILLE 0.4 W                             
US1NYMD0010  42.9000  -75.8114  445.9 NY CAZENOVIA 2.9 SE                            
US1NYMD0011  42.7614  -75.5554  332.5 NY EARLVILLE 1.6 NNW                           
US1NYMD0014  42.9534  -75.6117  307.5 NY MUNNSVILLE 2.0 SW                           
US1NYMD0016  43.0330  -75.8348  208.2 NY CHITTENANGO 2.1 ESE                         
US1NYMD0017  42.9414  -75.6446  397.8 NY MORRISVILLE 3.0 N                           
US1NYMD0018  43.0823  -75.7476  127.7 NY CANASTOTA 0.4 ESE                           
US1NYMD0020  43.0214  -75.5755  285.6 NY MUNNSVILLE 3.3 N                            
US1NYMD0022  43.0801  -75.6686  172.2 NY ONEIDA 0.4 NW                               
US1NYMD0023  43.0421  -75.7449  210.6 NY CANASTOTA 3.0 S                             
US1NYMG0001  42.9300  -74.6264   94.2 NY FORT PLAIN 0.2 SE                           
US1NYMG0002  42.9643  -74.4756  291.4 NY FONDA 5.2 W                                 
US1NYMG0003  42.8643  -74.7214  320.0 NY HESSVILLE 1.8 WSW                           
US1NYMG0005  42.9547  -74.2009  163.1 NY AMSTERDAM 1.0 NNW                           
US1NYMR0001  43.1223  -77.4314  157.0 NY FAIRPORT 1.6 NNE                            
US1NYMR0002  43.0414  -77.4516  228.9 NY FAIRPORT 4.1 S                              
US1NYMR0004  43.1089  -77.4823  128.9 NY EAST ROCHESTER 0.3 SE                       
US1NYMR0005  43.1305  -77.5202  106.1 NY EAST ROCHESTER 2.1 NW                       
US1NYMR0007  43.3020  -77.9432  100.3 NY HAMLIN 1.1 WSW                              
US1NYMR0008  43.3652  -77.9883   79.9 NY HAMLIN 5.5 NW                               
US1NYMR0012  43.1223  -77.8164  185.3 NY NORTH CHILI 0.6 NW                          
US1NYMR0015  43.2161  -77.9525  117.7 NY BROCKPORT 0.6 WNW                           
US1NYMR0016  43.1535  -77.4891  138.1 NY ROCHESTER 6.6 E                             
US1NYMR0018  43.1309  -77.5107   97.5 NY ROCHESTER 5.7 ESE                           
US1NYMR0020  43.1479  -77.5045   82.9 NY ROCHESTER 5.8 ESE                           
US1NYMR0021  43.0350  -77.4945  169.8 NY PITTSFORD 4.0 SSE                           
US1NYMR0023  43.2036  -77.7031  131.1 NY ROCHESTER 5.0 WNW                           
US1NYMR0024  43.2479  -77.4966   94.2 NY WEBSTER 4.4 WNW                             
US1NYMR0026  43.2099  -77.4851  125.0 NY WEBSTER 3.2 W                               
US1NYMR0029  43.2199  -77.9124  147.2 NY BROCKPORT 1.5 ENE                           
US1NYMR0032  43.1501  -77.8040  186.8 NY SPENCERPORT 2.6 S                           
US1NYMR0036  43.2142  -77.6432  122.5 NY ROCHESTER 3.4 NNW                           
US1NYMR0042  43.1946  -77.7966  153.3 NY SPENCERPORT 0.8 NE                          
US1NYMR0044  43.1677  -77.5449  125.0 NY ROCHESTER 3.6 E                             
US1NYMR0047  43.1769  -77.7137  164.3 NY ROCHESTER 5.0 W                             
US1NYMR0048  43.2015  -77.6196  124.4 NY ROCHESTER 2.3 N                             
US1NYMR0050  43.2127  -77.4810  119.8 NY WEBSTER 3.0 W                               
US1NYMR0055  42.9701  -77.5657  199.0 NY HONEOYE FALLS 1.7 NE                        
US1NYMR0056  43.3424  -77.9465   87.5 NY HAMLIN 3.0 NNW                              
US1NYMR0057  43.1521  -77.8785  191.1 NY CHURCHVILLE 3.5 N                           
US1NYMR0061  43.1134  -77.4890  131.1 NY EAST ROCHESTER 0.1 NNW                      
US1NYMR0065  43.0254  -77.7596  180.4 NY SCOTTSVILLE 0.4 NW                          
US1NYMR0067  43.2814  -77.7046   82.0 NY ROCHESTER 9.0 NNW                           
US1NYMR0073  43.0565  -77.5147  171.6 NY PITTSFORD 2.3 S                             
US1NYNG0002  43.0573  -78.8617  176.2 NY NORTH TONAWANDA 1.0 NNE                     
US1NYNG0003  43.0558  -78.8699  175.9 NY NORTH TONAWANDA 0.9 NNW                     
US1NYNG0006  43.1383  -78.8863  198.4 NY SANBORN 0.2 NE                              
US1NYNG0008  43.1773  -78.6774  186.2 NY LOCKPORT 1.1 ENE                            
US1NYNG0010  43.1829  -78.6441  195.1 NY LOCKPORT 2.8 ENE                            
US1NYNG0011  43.0961  -79.0281  178.9 NY NIAGARA FALLS 0.7 WNW                       
US1NYNG0012  43.1764  -78.6834  158.8 NY LOCKPORT 0.8 NE                             
US1NYNG0013  43.2671  -79.0068   86.0 NY YOUNGSTOWN 2.2 NE                           
US1NYNG0017  43.1010  -78.7083  178.6 NY PENDLETON 1.4 NE                            
US1NYNG0018  43.0584  -78.8395  175.3 NY NORTH TONAWANDA 1.7 NE                      
US1NYNG0022  43.0830  -78.9046  176.2 NY NIAGARA FALLS 5.7 E                         
US1NYNG0027  43.1898  -78.7442  139.6 NY LOCKPORT 2.8 WNW                            
US1NYNG0029  43.0299  -78.8572  177.1 NY NORTH TONAWANDA 1.1 SSE                     
US1NYNG0030  43.1521  -78.6534  195.7 NY LOCKPORT 2.5 ESE                            
US1NYNG0032  43.0918  -78.6568  178.9 NY RAPIDS 1.0 SW                               
US1NYNG0034  43.1548  -78.6890  198.1 NY LOCKPORT 1.1 SSE                            
US1NYNG0037  43.1482  -78.6858   57.6 NY LOCKPORT 1.6 SSE                            
US1NYNG0042  43.1410  -78.8618  187.5 NY SANBORN 1.2 ENE                             
US1NYNS0001  40.7623  -73.4920   43.9 NY BETHPAGE 0.9 NNW                            
US1NYNS0006  40.7245  -73.5086   27.1 NY LEVITTOWN 0.2 E                             
US1NYNS0007  40.7230  -73.7110   24.1 NY FLORAL PARK 0.4 W                           
US1NYNS0009  40.8704  -73.5717   34.1 NY MILL NECK 1.1 SW                            
US1NYNS0014  40.6623  -73.6780    7.0 NY LYNBROOK 0.3 NW                             
US1NYNS0016  40.6552  -73.4756    2.4 NY MASSAPEQUA 0.9 SSW                          
US1NYNS0018  40.7687  -73.5017   45.7 NY HICKSVILLE 1.3 ENE                          
US1NYNS0022  40.7198  -73.6909   26.2 NY FLORAL PARK 0.7 ESE                         
US1NYNS0024  40.6972  -73.5160   14.9 NY NORTH WANTAGH 0.4 WSW                       
US1NYNS0027  40.8392  -73.6803   52.1 NY PORT WASHINGTON 0.8 N                       
US1NYNS0028  40.6679  -73.5549    6.7 NY MERRICK 1.2 N                               
US1NYNS0030  40.7214  -73.4842   22.9 NY PLAINEDGE 0.4 WSW                           
US1NYNS0032  40.8813  -73.5813   31.1 NY LOCUST VALLEY 0.3 E                         
US1NYNS0034  40.6668  -73.5054    4.3 NY WANTAGH 0.3 ESE                             
US1NYNS0035  40.6571  -73.6978    3.7 NY VALLEY STREAM 0.6 SE                        
US1NYNS0036  40.7870  -73.5133   54.9 NY SYOSSET 2.0 SSW                             
US1NYNS0037  40.6833  -73.5038   10.4 NY WANTAGH 1.1 NNE                             
US1NYNS0040  40.6435  -73.6095    4.6 NY BALDWIN 1.3 S                               
US1NYNS0041  40.6622  -73.6639    7.3 NY LYNBROOK 0.6 ENE                            
US1NYNS0042  40.7691  -73.6475   43.3 NY ALBERTSON 0.2 SSE                           
US1NYNS0043  40.7859  -73.4669   56.7 NY PLAINVIEW 0.4 ENE                           
US1NYNS0045  40.7475  -73.6645   34.4 NY NEW HYDE PARK 1.6 NE                        
US1NYNS0046  40.6981  -73.4499   10.7 NY MASSAPEQUA PARK 1.2 N                       
US1NYNS0060  40.7115  -73.6751   22.3 NY FRANKLIN SQUARE 0.8 N                       
US1NYNY0074  40.7969  -73.9330    6.1 NY NEW YORK 8.8 N                              
US1NYNY0078  40.7339  -73.9844    6.1 NY STUYVESANT SQUARE PARK - NEW Y              
US1NYOD0001  43.4783  -75.1696  440.4 NY BOONVILLE 8.0 E                             
US1NYOD0002  43.3733  -75.5384  335.3 NY POINT ROCK 0.6 SE                           
US1NYOD0003  43.3167  -75.4458  311.5 NY STOKES CORNER 1.4 NE                        
US1NYOD0004  43.4833  -75.3333  345.9 NY BOONVILLE 0.2 NW                            
US1NYOD0005  43.3246  -75.3787  411.5 NY WESTERNVILLE 2NW                            
US1NYOD0006  43.3333  -75.7667  196.9 NY CAMDEN 1.0 WSW                              
US1NYOD0007  43.2363  -75.2858  179.8 NY HOLLAND PATENT 1.5 WSW                      
US1NYOD0008  43.1580  -75.4621  168.9 NY ROME 4.9 SSE                                
US1NYOD0009  43.2167  -75.2833  166.1 NY HOLLAND PATENT 2.2 SW                       
US1NYOD0011  43.0859  -75.5423  187.1 NY VERNON 0.4 NNW                              
US1NYOD0014  43.1658  -75.2451  276.1 NY WHITESBORO 3.9 NE                           
US1NYOD0016  43.2552  -75.1641  225.6 NY BARNEVELD 1.8 SE                            
US1NYOD0017  43.0614  -75.2914  216.7 NY NEW HARTFORD 0.7 S                          
US1NYOD0019  43.0618  -75.2899  211.8 NY NEW HARTFORD 0.8 S                          
US1NYOD0023  43.1712  -75.6828  120.1 NY DURHAMVILLE 3.5 NNW                         
US1NYOD0026  43.3018  -75.4393  189.3 NY AVA 8.0 S                                   
US1NYOD0040  43.4527  -75.7342  339.2 NY CAMDEN 8.1 N                                
US1NYOD0042  43.1002  -75.3294  167.0 NY WHITESBORO 2.3 SW                           
US1NYOD0043  43.2471  -75.2775  237.4 NY HOLLAND PATENT 1.1 WNW                      
US1NYOD0045  43.2406  -75.4503  149.7 NY ROME 2.2 ENE                                
US1NYOD0047  43.3515  -75.4534  384.4 NY AVA 4.8 SSE                                 
US1NYOD0051  43.4767  -75.3842  387.1 NY BOONVILLE 2.7 W                             
US1NYOD0052  43.1952  -75.5509  143.6 NY ROME 3.7 SW                                 
US1NYOD0060  42.9955  -75.2885  432.8 NY SAUQUOIT 1.6 WSW                            
US1NYOD0061  43.2241  -75.7471  116.4 NY SYLVAN BEACH 1.6 NW                         
US1NYOD0063  43.1121  -75.1802  129.8 NY UTICA 2.6 ENE                               
US1NYOG0002  43.0333  -76.1000  192.0 NY DE WITT 1.4 WSW                             
US1NYOG0003  43.0000  -75.9667  212.1 NY MANLIUS 0.8 E                               
US1NYOG0004  42.7900  -76.1400  369.4 NY TULLY 1.7 WSW                               
US1NYOG0005  43.0333  -76.2333  206.0 NY FAIRMOUNT 0.9 SE                            
US1NYOG0006  43.1167  -76.2667  129.5 NY VILLAGE GREEN 2.6 ESE                       
US1NYOG0008  43.1000  -76.1667  129.8 NY MATTYDALE 1.0 W                             
US1NYOG0010  43.0396  -76.3283  247.5 NY CAMILLUS 1.0 W                              
US1NYOG0011  42.8000  -76.1100  396.2 NY TULLY 0.2 NW                                
US1NYOG0012  43.2000  -76.2600  115.8 NY CLAY 4.6 NW                                 
US1NYOG0013  43.1873  -76.0946  118.9 NY CICERO 1.6 NE                               
US1NYOG0014  43.1300  -76.3000  128.6 NY VILLAGE GREEN 0.7 ESE                       
US1NYOG0015  43.1369  -76.2083  135.0 NY LIVERPOOL 2.1 N                             
US1NYOG0016  42.7971  -76.1054  381.6 NY TULLY 0.1 ESE                               
US1NYOG0020  43.0284  -76.1212  178.3 NY SYRACUSE 1.4 SE                             
US1NYOG0025  43.0322  -76.0675  140.8 NY DEWITT 0.5 SE                               
US1NYOG0026  43.2322  -76.1188  116.4 NY BREWERTON 1.2 E                             
US1NYOG0028  43.2283  -76.1133  118.9 NY BREWERTON 1.5 ESE                           
US1NYOG0030  43.0225  -76.1025  188.4 NY SYRACUSE 2.4 ESE                            
US1NYOG0031  42.9826  -76.3091  325.5 NY MARCELLUS 1.6 E                             
US1NYOG0037  43.0128  -76.3159  256.9 NY MARCELLUS 2.3 NNE                           
US1NYOG0038  43.0338  -76.0300  149.4 NY FAYETTEVILLE 1.6 W                          
US1NYOG0040  42.9253  -76.0328  395.9 NY POMPEY 2.0 NNW                              
US1NYOG0043  42.7993  -76.0938  389.5 NY TULLY 0.7 E                                 
US1NYOG0045  43.1682  -76.2283  118.6 NY LIVERPOOL 4.4 NNW                           
US1NYOG0046  43.1951  -76.2883  118.9 NY BALDWINSVILLE 3.5 NE                        
US1NYOG0048  43.0586  -76.2098  154.5 NY SOLVAY 0.1 ENE                              
US1NYOG0050  43.1417  -76.2272  119.2 NY LIVERPOOL 2.6 NNW                           
US1NYOG0051  43.1356  -76.1379  124.4 NY NORTH SYRACUSE 0.4 WNW                      
US1NYOG0052  43.0015  -76.1395  131.1 NY SYRACUSE 2.7 S                              
US1NYOG0056  42.8326  -75.9822  389.2 NY FABIUS 0.3 SE                               
US1NYOG0057  42.8126  -76.0448  407.5 NY TULLY 3.4 ENE                               
US1NYOG0061  42.9554  -76.4336  285.6 NY SKANEATELES 0.8 NNW                         
US1NYOG0062  43.0893  -76.3410  136.9 NY WARNERS 0.7 WNW                             
US1NYOG0066  43.1674  -76.1456  121.0 NY CLAY 2.0 SE                                 
US1NYOG0067  43.0094  -76.2249  262.1 NY WESTVALE 2.3 SSW                            
US1NYOG0070  42.8408  -76.3164  405.4 NY SKANEATELES 9.1 SE                          
US1NYOG0071  43.1888  -76.2519  132.9 NY LIVERPOOL 6.1 NNW                           
US1NYOG0072  43.1702  -76.2239  120.7 NY LIVERPOOL 4.5 N                             
US1NYOL0001  43.2273  -78.3882  151.8 NY MEDINA 0.5 N                                
US1NYOL0002  43.3562  -78.2551   85.6 NY WATERPORT 2.7 N                             
US1NYOL0003  43.3130  -78.1361  112.5 NY KENT 1.0 S                                  
US1NYOL0004  43.2637  -78.2186  142.6 NY ALBION 1.9 NW                               
US1NYOL0005  43.2230  -78.3954  164.6 NY MEDINA 0.4 WNW                              
US1NYON0004  43.0066  -77.1185  166.1 NY PHELPS 4.4 NW                               
US1NYON0007  42.8533  -77.2981  286.5 NY CANANDAIGUA 2.6 SSW                         
US1NYON0011  42.7877  -77.1315  286.5 NY GORHAM 0.8 S                                
US1NYON0017  42.8220  -77.2884  256.6 NY CANANDAIGUA 4.6 S                           
US1NYON0018  42.8410  -77.2258  281.0 NY CANANDAIGUA 4.3 SE                          
US1NYON0019  42.6279  -77.4286  422.5 NY NAPLES 1.6 WNW                              
US1NYOR0002  41.4469  -74.0214   50.9 NY CORNWALL ON HUDSON 0.6 NNW                  
US1NYOR0003  41.4730  -74.5513  320.3 NY OTISVILLE 0.6 WNW                           
US1NYOR0004  41.2684  -74.4160  189.3 NY WARWICK 3.2 WNW                             
US1NYOR0006  41.3014  -74.1670  253.0 NY MONROE 1.7 SE                               
US1NYOR0015  41.3740  -74.6845  142.3 NY PORT JERVIS 0.4 SE                          
US1NYOR0017  41.5880  -74.3577  126.8 NY PINE BUSH 3.4 WSW                           
US1NYOR0018  41.5410  -74.1879  125.9 NY WALDEN 1.3 S                                
US1NYOR0019  41.1890  -74.3265  195.1 NY GREENWOOD LAKE 3.0 SW                       
US1NYOR0020  41.6090  -74.1269  155.8 NY WALLKILL 2.0 E                              
US1NYOR0021  41.3599  -74.6409  416.1 NY PORT JERVIS 2.9 ESE                         
US1NYOS0001  43.5964  -76.0373  191.4 NY LACONA 3.6 SSE                              
US1NYOS0003  43.4437  -76.4052  139.0 NY OSWEGO 5.0 ESE                              
US1NYOS0006  43.4650  -76.5194   75.9 NY OSWEGO 0.9 WNW                              
US1NYOS0008  43.3323  -76.2666  140.2 NY PHOENIX 7.1 NNE                             
US1NYOS0013  43.6392  -75.8825  395.9 NY REDFIELD 7.9 NNW                            
US1NYOS0015  43.3977  -76.4796  107.0 NY MINETTO 0.1 SE                              
US1NYOS0020  43.3165  -76.4185  121.0 NY FULTON 0.2 W                                
US1NYOS0021  43.5700  -76.1195   87.5 NY PULASKI 0.5 NE                              
US1NYOS0024  43.4228  -76.5086  116.4 NY OSWEGO 2.5 S                                
US1NYOS0025  43.3242  -76.4178  104.9 NY FULTON 0.5 NNW                              
US1NYOS0026  43.4194  -76.2738  133.8 NY MEXICO 3.6 SSW                              
US1NYOS0038  43.4383  -76.2657  129.5 NY MEXICO COOP                                 
US1NYOT0001  42.4309  -75.3047  548.6 NY UNADILLA 7.2 N                              
US1NYOT0002  42.6952  -74.9300  374.9 NY COOPERSTOWN 0.3 S                           
US1NYOT0003  42.6644  -74.9587  359.1 NY COOPERSTOWN 2.8 SSW                         
US1NYOT0004  42.8167  -75.2333  323.1 NY BRIDGEWATER 4.3 SSE                         
US1NYOT0005  42.5555  -75.1265  533.4 NY LAURENS 2.5 NW                              
US1NYOT0008  42.3235  -75.3643  315.2 NY SIDNEY 2.1 NE                               
US1NYOT0009  42.8525  -74.9775  411.5 NY RICHFIELD SPRINGS 0.5 ESE                   
US1NYOT0011  42.6599  -75.0500  406.9 NY HARTWICK                                    
US1NYOT0013  42.6332  -75.3195  345.3 NY NEW BERLIN 1.0 NE                           
US1NYOT0014  42.5440  -74.7657  512.1 NY WORCESTER 4.0 SSW                           
US1NYOT0015  42.5721  -74.9797  366.7 NY ONEONTA 7.0 NE                              
US1NYOT0018  42.7172  -74.7583  404.8 NY CHERRY VALLEY 5.6 S                         
US1NYOT0022  42.6285  -75.0249  455.1 NY MILFORD 4.8 NW                              
US1NYOT0024  42.6222  -74.6733  443.2 NY EAST WORCESTER 0.1 SW                       
US1NYOT0025  42.5217  -75.1960  519.4 NY LAURENS 5.5 W                               
US1NYOT0026  42.7964  -74.9658  474.6 NY RICHFIELD SPRINGS 4.1 SSE                   
US1NYOT0029  42.6369  -75.3109  364.5 NY NEW BERLIN 1.5 NE                           
US1NYOT0030  42.5617  -75.0727  425.8 NY MOUNT VISION 1.4 SW                         
US1NYOT0031  42.5331  -74.9209  496.8 NY MARYLAND 1.8 W                              
US1NYPT0001  41.4969  -73.7017  249.0 NY CARMEL HAMLET 5.8 N                         
US1NYPT0002  41.4807  -73.8911  260.3 NY BEACON 4.2 ESE                              
US1NYPT0004  41.4970  -73.8369  137.5 NY COLD SPRING 8.1 NE                          
US1NYPT0008  41.3529  -73.7841  191.1 NY MAHOPAC 2.5 WSW                             
US1NYPT0011  41.4039  -73.6164  154.2 NY BREWSTER 0.5 N                              
US1NYQN0002  40.7145  -73.8819   32.3 NY MIDDLE VILLAGE 0.5 SW                       
US1NYQN0026  40.7544  -73.8882   18.0 NY JACKSON HEIGHTS 0.3 WSW                     
US1NYQN0027  40.7781  -73.8106   18.0 NY QUEENS 3.4 NNW                              
US1NYQN0029  40.7482  -73.7654   24.7 NY QUEENS 2.1 NE                               
US1NYQN0033  40.6621  -73.8413    2.1 NY HOWARD BEACH 0.4 NNW                        
US1NYQN0036  40.6719  -73.8450    6.7 NY QUEENS 4.7 SW                               
US1NYQN0037  40.7800  -73.8103   19.8 NY QUEENS 3.7 N                                
US1NYRC0001  40.5421  -74.1476   10.7 NY STATEN ISLAND 4.5 SSE                       
US1NYRC0002  40.5674  -74.1327   21.9 NY STATEN ISLAND 1.4 SE                        
US1NYRL0001  41.0774  -74.0547  135.0 NY CHESTNUT RIDGE 0.3 SSW                      
US1NYRL0003  41.0955  -74.0099   86.3 NY NANUET 0.3 E                                
US1NYRL0004  41.1394  -74.0457  159.4 NY SPRING VALLEY 1.7 N                         
US1NYRL0005  41.0835  -73.9930   81.7 NY WEST NYACK 1.3 WSW                          
US1NYRL0008  41.2349  -74.0079   42.7 NY STONY POINT 0.7 NW                          
US1NYRN0001  42.6391  -73.5698  192.9 NY AVERILL PARK 0.9 WNW                        
US1NYRN0002  42.6397  -73.5715  193.9 NY AVERILL PARK 1.0 WNW                        
US1NYRN0003  42.8780  -73.5355  182.0 NY VALLEY FALLS 2.1 SE                         
US1NYRN0004  42.8962  -73.3538  141.4 NY HOOSICK FALLS 0.3 SSW                       
US1NYRN0005  42.7730  -73.6374  163.7 NY TROY 3.3 NE                                 
US1NYRN0007  42.5284  -73.7476   49.4 NY CASTLETON-ON-HUDSON 0.3 SSE                 
US1NYRN0013  42.7904  -73.5623  209.7 NY TROY 6.9 NE                                 
US1NYRN0014  42.6666  -73.6427  177.1 NY WYANTSKILL 1.6 SSE                          
US1NYRN0015  42.7356  -73.6625  132.3 NY TROY 0.7 E                                  
US1NYRN0020  42.7593  -73.6528  135.9 NY TROY 2.1 NNE                                
US1NYRN0023  42.6637  -73.6877  114.0 NY WYANTSKILL 2.6 SW                           
US1NYRN0024  42.4909  -73.5346  152.7 NY NASSAU 4.2 ESE                              
US1NYRN0028  42.5161  -73.4232  229.2 NY STEPHENTOWN 3.4 SW                          
US1NYRN0029  42.5469  -73.4681  337.1 NY AVERILL PARK 7.5 SE                         
US1NYSC0001  42.7817  -74.1708  392.9 NY DELANSON 2.5 NNE                            
US1NYSC0002  42.8447  -73.9748   83.5 NY SCOTIA 1.1 NW                               
US1NYSC0011  42.7938  -73.8639  100.6 NY SCHENECTADY 3.3 E                           
US1NYSC0016  42.8465  -73.8992   82.9 NY NISKAYUNA 2.0 N                             
US1NYSC0017  42.8316  -74.1152  389.2 NY PATTERSONVILLE 4.2 SSW                      
US1NYSC0020  42.7886  -73.9667  102.1 NY ROTTERDAM 0.9 NW                            
US1NYSC0025  42.7650  -73.9429  108.8 NY SCHENECTADY 2.7 SSW                         
US1NYSC0026  42.8108  -73.8976  125.9 NY NISKAYUNA 0.4 S                             
US1NYSC0027  42.7791  -73.8724  114.0 NY NISKAYUNA 2.9 SSE                           
US1NYSC0029  42.8152  -73.9026  125.0 NY SCHENECTADY 1.6 NE                          
US1NYSF0002  40.9300  -72.6700   13.1 NY RIVERHEAD 1.3 SSE                           
US1NYSF0003  40.8806  -72.9292   25.0 NY MIDDLE ISLAND 0.8 ESE                       
US1NYSF0007  40.9364  -72.5778    6.1 NY JAMESPORT 0.6 SSW                           
US1NYSF0016  40.9234  -73.3305   25.6 NY NORTHPORT 1.6 NNE                           
US1NYSF0017  40.7351  -73.2212    4.3 NY ISLIP 0.2 NW                                
US1NYSF0018  40.9299  -72.8988   34.4 NY SHOREHAM 1.8 SSE                            
US1NYSF0019  40.8123  -72.7718   12.8 NY EAST MORICHES 0.6 WNW                       
US1NYSF0024  40.7982  -73.1500   20.1 NY RONKONKOMA 1.4 WSW                          
US1NYSF0030  40.9562  -72.9197   60.0 NY ROCKY POINT 2.0 N                           
US1NYSF0031  41.0497  -72.4302    5.8 NY SOUTHOLD 0.7 S                              
US1NYSF0034  40.7234  -73.2410    1.2 NY BAY SHORE 0.5 ESE                           
US1NYSF0037  40.9360  -72.9799   41.1 NY MILLER PLACE 0.5 ENE                        
US1NYSF0039  40.7369  -73.0839    5.8 NY SAYVILLE 0.0 N                              
US1NYSF0041  40.7279  -73.4341   20.7 NY EAST FARMINGDALE 0.9 W                      
US1NYSF0042  41.0690  -72.4243    8.8 NY SOUTHOLD 0.7 NNE                            
US1NYSF0044  40.8374  -72.8668   29.3 NY SHIRLEY 2.9 N                               
US1NYSF0049  40.7326  -73.0807    4.6 NY SAYVILLE 1.0 SSE                            
US1NYSF0057  40.7719  -73.0357   14.9 NY PATCHOGUE 1.1 NW                            
US1NYSF0058  40.8177  -73.0479   34.4 NY HOLTSVILLE 0.3 N                            
US1NYSF0059  40.7763  -73.1119   22.9 NY BOHEMIA 0.5 ENE                             
US1NYSF0060  40.7507  -73.0280    5.2 NY BLUE POINT 0.4 E                            
US1NYSF0061  40.8917  -73.3831   53.6 NY CENTERPORT 0.9 SW                           
US1NYSF0062  40.6726  -73.3839    3.7 NY COPIAGUE 0.4 ENE                            
US1NYSF0063  40.8408  -73.1225   31.7 NY LAKE GROVE 1.2 SSW                          
US1NYSF0065  40.7036  -73.3054    5.2 NY WEST ISLIP 0.6 SW                           
US1NYSF0069  40.8697  -73.1708   44.2 NY SMITHTOWN 2.5 ENE                           
US1NYSF0070  41.0496  -72.3622    4.6 NY SHELTER ISLAND HEIGHTS 2.1 SSW              
US1NYSF0073  40.7260  -73.2728   10.4 NY BRIGHTWATERS 0.7 NNW                        
US1NYSF0074  40.7472  -73.1966    7.9 NY ISLIP TERRACE 0.5 W                         
US1NYSF0075  40.7599  -73.3893   27.1 NY WHEATLEY HEIGHTS 1.0 WSW                    
US1NYSF0076  40.9256  -73.0997   46.6 NY SETAUKET-EAST SETAUKET 0.3 SSE              
US1NYSF0077  40.8290  -73.1643   31.1 NY NESCONSET 1.4 SSW                           
US1NYSF0078  40.8339  -73.3037   48.2 NY COMMACK 1.3 SW                              
US1NYSF0079  40.8304  -73.2285   13.4 NY SMITHTOWN 2.0 SSW                           
US1NYSF0080  40.8239  -72.6947   10.1 NY REMSENBURG-SPEONK 0.9 NE                    
US1NYSF0083  40.7669  -73.4348   35.1 NY MELVILLE 1.6 SW                             
US1NYSF0084  40.8853  -73.0669   31.1 NY CENTEREACH 1.3 NE                           
US1NYSF0085  40.7516  -73.0092    1.2 NY PATCHOGUE 0.9 SE                            
US1NYSF0089  40.6689  -73.4183    3.7 NY AMITYVILLE 0.1 WSW                          
US1NYSF0090  40.9351  -73.0252   44.2 NY MOUNT SINAI 0.4 SW                          
US1NYSF0091  40.8023  -72.9605   24.4 NY MEDFORD 1.9 SE                              
US1NYSF0092  40.6772  -73.4103    6.1 NY AMITYVILLE 0.6 NNE                          
US1NYSF0100  40.9200  -73.0694   53.6 NY PORT JEFFERSON STATION 0.3 SSW              
US1NYSF0101  40.7223  -73.1802    3.0 NY EAST ISLIP 0.4 ESE                          
US1NYSF0103  40.8958  -72.8539   21.0 NY RIDGE 1.8 SE                                
US1NYSF0104  40.9648  -72.8494   17.1 NY WADING RIVER 2.0 NW                         
US1NYSF0109  40.8347  -73.2924   37.2 NY COMMACK 0.8 SSW                             
US1NYSF0110  40.7627  -73.1776   14.3 NY ISLIP TERRACE 1.1 NNE                       
US1NYSF0114  41.2631  -72.0164   13.7 NY FISHERS ISLAND 0.5 NE                       
US1NYSF0115  40.8437  -73.0532   53.3 NY FARMINGVILLE 0.5 W                          
US1NYSF0118  40.8751  -73.0884   31.1 NY CENTEREACH 0.4 NW                           
US1NYSF0122  40.7318  -73.3155   13.4 NY NORTH BABYLON 0.5 E                         
US1NYSF0123  40.8068  -72.7981   10.1 NY CENTER MORICHES 0.5 N                       
US1NYSF0125  40.7358  -73.0458    4.3 NY BAYPORT 1.0 SSE                             
US1NYSF0127  40.8957  -72.8611   35.7 NY RIDGE 1.5 SE                                
US1NYSF0129  40.7242  -73.2607    7.9 NY BRIGHTWATERS 0.5 NNE                        
US1NYSF0131  40.9430  -73.1381    3.7 NY SETAUKET-EAST SETAUKET 2.1 WNW              
US1NYSF0134  40.9204  -73.1072   26.5 NY SETAUKET-EAST SETAUKET 0.7 SSW              
US1NYSF0136  40.7883  -73.0265   18.0 NY PATCHOGUE 1.9 NNW                           
